Class,Order,Family,Species,Genus,Origin,Details ,Sindrome,Subsindrome,fruit.color,life.form,fruit.size.category,fruit.diam,seed.diam,wood.density,IUCN,IUCNcriteria,Bahamas,Cuba,Cayman,Hispaniola,Jamaica,PuertoRico,VirginIslands,LesserAntilles
,,Poaceae,Digitaria setigera,Digitaria,exotic,,abiotic,,,,,,,,NA,NA,0,0,1,0,1,1,0,0
,,Poaceae,Digitaria ternata,Digitaria,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Poaceae,Digitaria x umfolozi,Digitaria,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Echinochloa colona,Echinochloa,exotic,,abiotic,,,,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Poaceae,Echinochloa crus-galli,Echinochloa,exotic,,abiotic,,,,,,,,Least Concern,,1,1,0,1,1,0,0,1
,,Poaceae,Echinochloa crus-pavonis,Echinochloa,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,1,1,1,0,1
,,Poaceae,Echinochloa pyramidalis,Echinochloa,exotic,,abiotic,,,,,,,,Least Concern,,0,0,0,0,0,0,0,1
,,Poaceae,Echinochloa stagnina,Echinochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Eleusine indica,Eleusine,exotic,,abiotic,,,,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Poaceae,Eragrostis airoides,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Eragrostis atrovirens,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Poaceae,Eragrostis barrelieri,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,1,1,0
,,Poaceae,Eragrostis cilianensis,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,1
,,Poaceae,Eragrostis ciliaris,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Eragrostis cubensis,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Poaceae,Eragrostis elongata,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Eragrostis japonica,Eragrostis,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,0,0,0,0,1
,,Poaceae,Eragrostis pilosa,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Poaceae,Eragrostis tenella,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Eragrostis tenuifolia,Eragrostis,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,1
,,Poaceae,Eragrostis unioloides,Eragrostis,exotic,,abiotic,,,,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Poaceae,Eremochloa ophiuroides,Eremochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Gigantochloa apus,Gigantochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Guadua latifolia,Guadua,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Gynerium sagittatum,Gynerium,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Hemarthria altissima,Hemarthria,exotic,,abiotic,,,,,,,,Least Concern,,0,0,0,0,1,0,0,0
,,Poaceae,Holcus lanatus,Holcus,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,1,0,0
,,Poaceae,Homolepis aturensis,Homolepis,exotic,,abiotic,,,,,,,,Least Concern,,0,0,0,0,0,1,0,0
,,Poaceae,Hordeum vulgare,Hordeum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,1
,,Poaceae,Hyparrhenia hirta,Hyparrhenia,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,1
,,Poaceae,Hyparrhenia rufa,Hyparrhenia,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Poaceae,Ichnanthus tenuis,Ichnanthus,exotic,,abiotic,,,,,,,,NA,NA,0,0,1,1,0,0,0,0
,,Poaceae,Ischaemum rugosum,Ischaemum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,1
,,Poaceae,Ischaemum timorense,Ischaemum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Poaceae,Leersia oryzoides,Leersia,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,0,0,0,0,0
,,Poaceae,Leptochloa nealleyi,Leptochloa,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Poaceae,Lolium multiflorum,Lolium,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,0,1
,,Poaceae,Lolium perenne,Lolium,exotic,,abiotic,,,,,,,,NA,NA,1,0,0,1,0,1,0,0
,,Poaceae,Lolium temulentum,Lolium,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Megathyrsus maximus,Megathyrsus,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Melinis minutiflora,Melinis,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Melinis repens,Melinis,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,0,1,1,1
,,Poaceae,Melocanna baccifera,Melocanna,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Poaceae,Microstegium vimineum,Microstegium,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Miscanthus sinensis,Miscanthus,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Poaceae,Neyraudia reynaudiana,Neyraudia,exotic,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Poaceae,Ochlandra travancorica,Ochlandra,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Oplismenus compositus,Oplismenus,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Oryza rufipogon,Oryza,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,1,0,0,0,1
,,Poaceae,Oryza sativa,Oryza,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Panicum hemitomon,Panicum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Panicum hylaeicum,Panicum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Panicum miliaceum,Panicum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,1,0
,,Poaceae,Panicum repens,Panicum,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,0,0,1,1,1
,,Poaceae,Paspalidium flavidum,Paspalidium,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Paspalum convexum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Paspalum denticulatum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Paspalum dilatatum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,0,1
,,Poaceae,Paspalum fasciculatum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Poaceae,Paspalum hartwegianum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Paspalum macrophyllum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Paspalum malacophyllum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,1,0,0
,,Poaceae,Paspalum notatum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Paspalum racemosum,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Paspalum urvillei,Paspalum,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,0,0,1,0,1
,,Poaceae,Phalaris canariensis,Phalaris,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Phalaris caroliniana,Phalaris,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Pharus parvifolius,Pharus,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Poaceae,Pharus virescens,Pharus,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Poaceae,Phleum pratense,Phleum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Poaceae,Phragmites australis,Phragmites,exotic,,abiotic,,,,,,,,Least Concern,,1,0,0,1,1,1,0,1
,,Poaceae,Phyllostachys bambusoides,Phyllostachys,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Phyllostachys meyeri,Phyllostachys,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Poaceae,Piresiella strephioides,Piresiella,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Poa annua,Poa,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,1,1,1,0,1
,,Poaceae,Poa compressa,Poa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,0
,,Poaceae,Poa pratensis,Poa,exotic,,abiotic,,,,,,,,Least Concern,,0,0,0,1,1,0,0,0
,,Poaceae,Poecilostachys oplismenoides,Poecilostachys,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Poidium uniolae,Poidium,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Polypogon viridis,Polypogon,exotic,,abiotic,,,,,,,,Least Concern,,0,0,0,0,1,1,0,0
,,Poaceae,Polytrias indica,Polytrias,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Pseudosasa amabilis,Pseudosasa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Pseudosasa japonica,Pseudosasa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Rottboellia cochinchinensis,Rottboellia,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,0,1
,,Poaceae,Saccharum bengalense,Saccharum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Poaceae,Saccharum officinarum,Saccharum,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Saccharum ravennae,Saccharum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Poaceae,Saccharum robustum,Saccharum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Saccharum spontaneum,Saccharum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Poaceae,Sacciolepis indica,Sacciolepis,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Poaceae,Schedonorus arundinaceus,Schedonorus,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,0
,,Poaceae,Setaria barbata,Setaria,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,1,0,1
,,Poaceae,Setaria italica,Setaria,exotic,,abiotic,,,,,,,,NA,NA,0,1,1,0,0,0,1,1
,,Poaceae,Setaria macrosperma,Setaria,exotic,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Poaceae,Setaria palmifolia,Setaria,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Setaria vulpiseta,Setaria,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,1,0,0
,,Poaceae,Sorghum almum,Sorghum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Sorghum arundinaceum,Sorghum,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Poaceae,Sorghum bicolor,Sorghum,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Sorghum halepense,Sorghum,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Sorghum x drummondii,Sorghum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Poaceae,Sporobolus junceus,Sporobolus,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,1,0
,,Poaceae,Themeda arguens,Themeda,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,1,1,0,1
,,Poaceae,Themeda quadrivalvis,Themeda,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,0,0,1
,,Poaceae,Thysanolaena latifolia,Thysanolaena,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,1
,,Poaceae,Tragus berteroanus,Tragus,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Poaceae,Tragus racemosus,Tragus,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Poaceae,Tripsacum andersonii,Tripsacum,exotic,,abiotic,,,,,,,,Least Concern,,0,0,0,0,0,0,0,1
,,Poaceae,Tripsacum latifolium,Tripsacum,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,1,0,1,0,1
,,Poaceae,Tripsacum laxum,Tripsacum,exotic,,abiotic,,,,,,,,Least Concern,,0,1,0,1,1,1,0,0
,,Poaceae,Triticum aestivum,Triticum,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Poaceae,Urochloa arrecta,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Urochloa brizantha,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Urochloa decumbens,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,1,0,0,1,0,0
,,Poaceae,Urochloa distachya,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,0,0,1,1,1
,,Poaceae,Urochloa humidicola,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Urochloa mosambicensis,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Urochloa mutica,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Urochloa reptans,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Poaceae,Urochloa ruziziensis,Urochloa,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Vetiveria zizanioides,Vetiveria,exotic,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Vulpia bromoides,Vulpia,exotic,,abiotic,,,,,,,,NA,NA,1,0,0,0,1,1,0,0
,,Poaceae,Vulpia myuros,Vulpia,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,1
,,Poaceae,Zea mays,Zea,exotic,,abiotic,,,,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Poaceae,Zoysia japonica,Zoysia,exotic,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Zoysia matrella,Zoysia,exotic,,abiotic,,,,,,,,NA,NA,1,1,0,1,0,1,0,1
,,Poaceae,Zoysia tenuifolia,Zoysia,exotic,,abiotic,,,,,,,,NA,NA,1,0,1,1,0,0,0,0
,,Poaceae,Achlaena piptostachya,Achlaena,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Poaceae,Acroceras zizanioides,Acroceras,native,,abiotic,,,,,,,,Least Concern,,0,1,0,1,1,0,0,0
,,Poaceae,Agrostis hyemale,Agrostis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Poaceae,Agrostis hyemalis,Agrostis,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Agrostis perennans,Agrostis,native,,abiotic,,,,,,,,Least Concern,,0,0,0,1,0,0,0,0
,,Poaceae,Agrostis stolonifera,Agrostis,native,,abiotic,,,,,,,,Least Concern,,0,0,0,0,1,0,0,0
,,Poaceae,Andropogon angustatus,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Andropogon bicornis,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,1,1,1,1,1,1
,,Poaceae,Andropogon canaliglumis,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Andropogon ekmanii,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Andropogon fastigiatus,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Andropogon glomeratus,Andropogon,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,0,1
,,Poaceae,Andropogon gyrans,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Andropogon lateralis,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Andropogon leucostachyus,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Andropogon longiberbis,Andropogon,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Poaceae,Andropogon macrothrix,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Andropogon selloanus,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Andropogon urbanianus,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Poaceae,Andropogon virgatus,Andropogon,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Poaceae,Andropogon virginicus,Andropogon,native,,abiotic,,,,,,,,Least Concern,,1,1,0,1,1,1,0,0
,,Poaceae,Anthaenantia lanata,Anthaenantia,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Poaceae,Anthephora hermaphrodita,Anthephora,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Aristida adscensionis,Aristida,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Poaceae,Aristida bissei,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida brittonorum,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida calcicola,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Poaceae,Aristida chaseae,Aristida,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Aristida cognata,Aristida,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,1,1
,,Poaceae,Aristida correlliae,Aristida,native,,abiotic,,,,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Poaceae,Aristida curtifolia,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida erecta,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida fragilis,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida gyrans,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Aristida jaucensis,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida laevigata,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida mohrii,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Aristida neglecta,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Aristida pinifolia,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida portoricensis,Aristida,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,1,0
,,Poaceae,Aristida pradana,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida purpurascens,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida purpurea,Aristida,native,,abiotic,,,,,,,,Least Concern,,0,1,0,1,0,0,0,0
,,Poaceae,Aristida refracta,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Poaceae,Aristida rosei,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Aristida sandinensis,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Aristida spiciformis,Aristida,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Poaceae,Aristida suringarii,Aristida,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,1,1
,,Poaceae,Aristida swartziana,Aristida,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,1,0,0,1
,,Poaceae,Aristida ternipes,Aristida,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,0,0,0,0
,,Poaceae,Aristida vilfifolia,Aristida,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,0,0,0,0
,,Poaceae,Arthrostylidium angustifolium,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arthrostylidium cubense,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arthrostylidium distichum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Arthrostylidium ekmanii,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Arthrostylidium farctum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,0,1,1,0
,,Poaceae,Arthrostylidium fimbriatum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arthrostylidium haitiense,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Poaceae,Arthrostylidium multispicatum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Poaceae,Arthrostylidium obtusatum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Poaceae,Arthrostylidium pinifolium,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arthrostylidium reflexum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arthrostylidium sarmentosum,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Poaceae,Arthrostylidium urbanii,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arthrostylidium venezuelae,Arthrostylidium,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Poaceae,Arundinella berteroniana,Arundinella,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,1
,,Poaceae,Arundinella deppeana,Arundinella,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Arundinella hispida,Arundinella,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Poaceae,Axonopus aureus,Axonopus,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Poaceae,Axonopus capillaris,Axonopus,native,,abiotic,,,,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Poaceae,Axonopus compressus,Axonopus,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Axonopus debilis,Axonopus,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Axonopus furcatus,Axonopus,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Bothriochloa saccharoides,Bothriochloa,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Poaceae,Bouteloua americana,Bouteloua,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
,,Poaceae,Bouteloua dimorpha,Bouteloua,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Bouteloua disticha,Bouteloua,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Bouteloua juncea,Bouteloua,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Poaceae,Bouteloua repens,Bouteloua,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Poaceae,Bouteloua vaneedenii,Bouteloua,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,1
,,Poaceae,Calamagrostis leonardii,Calamagrostis,native,,abiotic,,,,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Poaceae,Cenchrus brownii,Cenchrus,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Cenchrus distichophyllus,Cenchrus,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Cenchrus domingensis,Cenchrus,native,,abiotic,,,,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Poaceae,Cenchrus echinatus,Cenchrus,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Cenchrus gracillimus,Cenchrus,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,0,0
,,Poaceae,Cenchrus incertus,Cenchrus,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Cenchrus myosuroides,Cenchrus,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,0,1,0,0
,,Poaceae,Chaetium cubanum,Chaetium,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Chloris arenaria,Chloris,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Chloris barbata,Chloris,native,,abiotic,,,,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Poaceae,Chloris berazainae,Chloris,native,,abiotic,,,,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Poaceae,Chloris ciliata,Chloris,native,,abiotic,,,,,,,,NA,NA,1,1,0,1,1,1,1,1
